Run,Total Cost,Bill Cost,Battery Cost,Impaired,CO2,House Consumption,Production
1,155.56,139.04,16.51,0,135.76,360.28,1023.06
2,150.64,135.83,14.81,0,141.44,359.84,524.4
3,148.12,130.8,17.33,0,135.29,317.65,825.12
4,145.91,129.31,16.6,0,138.09,329.84,628.02
5,112.17,97.87,14.3,0,103.13,246.61,802.0
6,121.48,106.4,15.08,0,114.5,265.55,652.57
7,116.17,100.62,15.55,0,116.72,275.59,890.85
8,168.28,151.19,17.1,0,152.65,336.99,392.96
9,199.82,181.21,18.61,0,173.04,384.96,348.41
10,184.8,168.52,16.28,0,166.13,392.29,268.17
11,166.43,150.86,15.56,0,154.95,342.28,213.84
12,176.87,160.86,16.01,0,172.05,419.11,367.95
Total,1846.25,1652.51,193.74,0,1703.75,4030.99,6937.35
