Run,Total Cost,Bill Cost,Battery Cost,Impaired,CO2,House Consumption,Production
1,92.82,53.28,39.54,0,88.75,232.34,473.46
2,71.82,35.83,35.99,0,60.11,228.76,842.21
3,51.63,19.27,32.36,0,40.69,209.21,605.56
4,59.31,20.57,38.74,0,37.05,213.75,878.35
5,58.27,21.52,36.74,0,36.28,232.91,856.21
6,55.68,23.44,32.23,0,38.54,219.5,678.31
7,108.95,71.99,36.96,0,102.55,243.45,378.46
8,108.36,73.76,34.6,0,114.41,260.34,321.15
9,145.52,108.62,36.9,0,155.26,275.82,214.77
10,130.01,94.33,35.69,0,132.64,280.16,283.58
11,111.61,75.79,35.82,0,112.42,276.2,397.41
12,115.74,78.84,36.91,0,122.71,279.07,326.15
Total,1109.72,677.24,432.48,0,1041.41,2951.51,6255.62
